Customer ID,Name,Surname,Gender,Age,Province,Job Classification,Date Joined,Balance,Cluster
300000787,Neil,Sanderson,Male,38,Wales,Blue Collar,02.Jun.15,69471.06,3
100000788,Kylie,Lawrence,Female,47,England,White Collar,03.Jun.15,39175.76,0
100000789,Brian,Thomson,Male,22,England,White Collar,03.Jun.15,3932.55,1
100000790,Sonia,Hughes,Female,51,England,White Collar,03.Jun.15,10872.02,0
200000791,Pippa,Walsh,Female,45,Scotland,White Collar,03.Jun.15,56216.25,2
200000792,Victor,Mathis,Male,55,Scotland,Blue Collar,03.Jun.15,8441.89,0
200000793,Charles,McDonald,Male,47,Scotland,Other,03.Jun.15,17538.34,0
300000794,Cameron,Alsop,Male,41,Wales,White Collar,03.Jun.15,132675.53,3
400000795,Amanda,King,Female,31,Northern Ireland,Other,03.Jun.15,18645.55,1
100000796,Tracey,Ogden,Female,28,England,White Collar,04.Jun.15,34796.83,1
100000797,Penelope,Mackenzie,Female,29,England,Blue Collar,04.Jun.15,33338.42,1
100000798,Karen,Tucker,Female,27,England,Other,04.Jun.15,8680.37,1
200000799,Leonard,Ogden,Male,45,Scotland,Blue Collar,04.Jun.15,62071.23,2
200000800,Nathan,Vaughan,Male,39,Scotland,Blue Collar,04.Jun.15,27582.12,1
200000801,Karen,MacDonald,Female,53,Scotland,White Collar,04.Jun.15,35865.54,0
200000802,Eric,Slater,Male,54,Scotland,Other,04.Jun.15,8844.87,0
200000803,Jason,Clark,Male,49,Scotland,Blue Collar,04.Jun.15,56825.53,2
200000804,Yvonne,Burgess,Female,46,Scotland,White Collar,04.Jun.15,34711.98,0
200000805,John,Cameron,Male,52,Scotland,Other,04.Jun.15,17953.05,0
100000806,Fiona,Allan,Female,39,England,White Collar,05.Jun.15,26507.93,1
100000807,Gordon,May,Male,39,England,White Collar,05.Jun.15,68856.42,3
100000808,Steven,Davidson,Male,41,England,White Collar,05.Jun.15,37768.87,0
100000809,Dylan,Mathis,Male,29,England,White Collar,05.Jun.15,9644.68,1
200000810,Felicity,Wilkins,Female,48,Scotland,Other,05.Jun.15,58229.1,2
200000811,Sonia,Peters,Female,52,Scotland,Other,05.Jun.15,45693.28,0
300000812,Natalie,Wallace,Female,23,Wales,White Collar,05.Jun.15,46151.71,1
300000813,Diane,Piper,Female,33,Wales,White Collar,05.Jun.15,91205.06,3
300000814,James,Newman,Male,33,Wales,Other,05.Jun.15,1657.46,1
300000815,Pippa,Robertson,Female,29,Wales,White Collar,05.Jun.15,15006.48,1
100000816,Cameron,Chapman,Male,45,England,White Collar,06.Jun.15,14279.24,0
100000817,Melanie,Ogden,Female,34,England,White Collar,06.Jun.15,84823.05,3
100000818,Tracey,Sharp,Female,47,England,White Collar,06.Jun.15,15879.06,0
200000819,Katherine,Grant,Female,55,Scotland,Other,06.Jun.15,9885.69,0
200000820,Lucas,Walsh,Male,52,Scotland,Blue Collar,06.Jun.15,19187.18,0
200000821,Charles,Underwood,Male,53,Scotland,Blue Collar,06.Jun.15,42226.31,0
300000822,Leonard,Fisher,Male,34,Wales,Blue Collar,06.Jun.15,29527.41,1
100000823,Trevor,Tucker,Male,36,England,Blue Collar,07.Jun.15,61120.3,3
100000824,Heather,Davies,Female,34,England,White Collar,07.Jun.15,22808.73,1
100000825,Jason,Berry,Male,33,England,Other,07.Jun.15,27818.08,1
100000826,Sean,Burgess,Male,35,England,White Collar,07.Jun.15,36442.3,1
100000827,Amy,Buckland,Female,31,England,White Collar,07.Jun.15,71026.81,3
200000828,Christopher,Langdon,Male,45,Scotland,Other,07.Jun.15,13683.26,0
400000829,Lillian,Hemmings,Female,29,Northern Ireland,Other,07.Jun.15,57983.8,3
400000830,Trevor,Mitchell,Male,21,Northern Ireland,White Collar,07.Jun.15,27022.94,1
100000831,Steven,Morrison,Male,37,England,White Collar,08.Jun.15,17556.02,1
100000832,David,Turner,Male,36,England,White Collar,08.Jun.15,65227.05,3
200000833,Benjamin,King,Male,54,Scotland,Blue Collar,08.Jun.15,30687.34,0
200000834,Sebastian,Morgan,Male,42,Scotland,Other,08.Jun.15,62472.65,2
100000835,Leonard,Gibson,Male,40,England,White Collar,09.Jun.15,38087.63,1
100000836,Bella,Metcalfe,Female,35,England,White Collar,09.Jun.15,48766.55,1
400000837,Sean,Rampling,Male,29,Northern Ireland,White Collar,09.Jun.15,57397.59,3
100000838,Felicity,MacLeod,Female,25,England,White Collar,10.Jun.15,130797.71,3
100000839,Nathan,Kerr,Male,44,England,White Collar,10.Jun.15,55484.77,2
100000840,Gavin,Forsyth,Male,32,England,White Collar,10.Jun.15,27236.35,1
100000841,Donna,Davidson,Female,42,England,Other,10.Jun.15,1081.38,0
200000842,Matt,Manning,Male,64,Scotland,Blue Collar,10.Jun.15,3775.44,0
200000843,Adam,Gibson,Male,49,Scotland,Blue Collar,10.Jun.15,56695.35,2
200000844,Sarah,Blake,Female,35,Scotland,Other,10.Jun.15,22134.94,1
300000845,Christopher,Ogden,Male,45,Wales,Blue Collar,10.Jun.15,70114.57,2
100000846,Felicity,Butler,Female,46,England,Blue Collar,11.Jun.15,20515.25,0
100000847,Virginia,Newman,Female,29,England,White Collar,11.Jun.15,31495.71,1
100000848,Tim,Hamilton,Male,27,England,White Collar,11.Jun.15,78010.57,3
100000849,Lily,Gill,Female,25,England,White Collar,11.Jun.15,2703.33,1
100000850,Austin,Chapman,Male,36,England,Blue Collar,11.Jun.15,44399.73,1
100000851,Victor,Clark,Male,32,England,White Collar,11.Jun.15,19378.62,1
300000852,Kevin,Parsons,Male,53,Wales,White Collar,11.Jun.15,22477.05,0
100000853,Claire,Hudson,Female,36,England,White Collar,12.Jun.15,15461.71,1
100000854,Carl,Clark,Male,42,England,White Collar,12.Jun.15,40303.71,0
200000855,John,Campbell,Male,40,Scotland,Blue Collar,12.Jun.15,10718.8,1
200000856,William,McLean,Male,41,Scotland,Blue Collar,12.Jun.15,67100.09,2
300000857,Sophie,Ince,Female,25,Wales,Blue Collar,12.Jun.15,15700.14,1
100000858,Simon,Baker,Male,45,England,Blue Collar,13.Jun.15,12326.19,0
100000859,Amy,Glover,Female,33,England,White Collar,13.Jun.15,20019.58,1
100000860,Rebecca,Ross,Female,38,England,White Collar,13.Jun.15,9100.32,1
100000861,Sally,Graham,Female,47,England,Blue Collar,13.Jun.15,9098.32,0
100000862,Jack,Young,Male,31,England,Other,13.Jun.15,20938.59,1
200000863,Theresa,Quinn,Female,42,Scotland,Other,13.Jun.15,82725.38,2
200000864,Harry,Hardacre,Male,58,Scotland,Blue Collar,13.Jun.15,36743.0,0
200000865,Kimberly,Cornish,Female,43,Scotland,Other,13.Jun.15,57420.82,2
200000866,James,Gibson,Male,56,Scotland,Blue Collar,13.Jun.15,31933.56,0
100000867,Evan,Abraham,Male,38,England,White Collar,14.Jun.15,4562.77,1
100000868,Nicola,Walsh,Female,44,England,White Collar,14.Jun.15,19645.17,0
100000869,Justin,Chapman,Male,34,England,White Collar,14.Jun.15,22571.15,1
100000870,Max,Rees,Male,38,England,White Collar,14.Jun.15,19703.37,1
100000871,Joshua,Kelly,Male,40,England,White Collar,14.Jun.15,79434.98,3
100000872,Sally,MacDonald,Female,46,England,White Collar,14.Jun.15,20383.64,0
100000873,Chloe,McDonald,Female,30,England,White Collar,14.Jun.15,35243.71,1
100000874,Julia,Alsop,Female,34,England,White Collar,14.Jun.15,10218.7,1
100000875,Jason,MacLeod,Male,47,England,White Collar,14.Jun.15,69979.67,2
100000876,Tracey,Pullman,Female,35,England,White Collar,14.Jun.15,26731.12,1
100000877,Megan,Reid,Female,34,England,White Collar,14.Jun.15,76181.33,3
100000878,Felicity,Metcalfe,Female,22,England,White Collar,15.Jun.15,31498.96,1
100000879,Ryan,Russell,Male,31,England,White Collar,15.Jun.15,38820.41,1
100000880,Rachel,Springer,Female,31,England,Blue Collar,15.Jun.15,20304.1,1
100000881,Joan,Nash,Female,38,England,Blue Collar,15.Jun.15,40515.6,1
100000882,Piers,Simpson,Male,23,England,White Collar,15.Jun.15,13049.38,1
100000883,Sarah,Skinner,Female,42,England,White Collar,15.Jun.15,38638.28,0
100000884,Lisa,Turner,Female,24,England,White Collar,15.Jun.15,38243.22,1
100000885,Vanessa,Manning,Female,45,England,White Collar,15.Jun.15,29123.62,0
200000886,Joe,Baker,Male,54,Scotland,Blue Collar,15.Jun.15,55672.22,2
200000887,Jan,Robertson,Female,38,Scotland,Other,15.Jun.15,18241.98,1
300000888,Pippa,Gray,Female,26,Wales,White Collar,15.Jun.15,54186.89,3
100000889,Stephen,Bailey,Male,37,England,White Collar,16.Jun.15,44096.51,1
100000890,Piers,Peake,Male,26,England,Blue Collar,16.Jun.15,70346.54,3
100000891,Alexandra,Mathis,Female,32,England,Other,16.Jun.15,48355.0,1
100000892,Christopher,Anderson,Male,27,England,White Collar,16.Jun.15,37191.94,1
100000893,Donna,Butler,Female,41,England,White Collar,16.Jun.15,12212.85,0
100000894,Faith,Buckland,Female,39,England,Other,16.Jun.15,46957.62,1
100000895,Hannah,Terry,Female,33,England,White Collar,16.Jun.15,20359.61,1
200000896,Paul,Allan,Male,59,Scotland,Blue Collar,16.Jun.15,21784.09,0
200000897,Boris,Nash,Male,49,Scotland,Blue Collar,16.Jun.15,66375.91,2
100000898,Samantha,Ross,Female,47,England,White Collar,17.Jun.15,24797.11,0
100000899,Amelia,Parsons,Female,40,England,Blue Collar,17.Jun.15,27635.28,1
100000900,Fiona,Miller,Female,34,England,White Collar,17.Jun.15,17308.75,1
100000901,Rose,Butler,Female,38,England,White Collar,17.Jun.15,95477.25,3
100000902,Jake,White,Male,37,England,White Collar,17.Jun.15,46682.59,1
200000903,Jake,Peters,Male,43,Scotland,Other,17.Jun.15,21136.88,0
200000904,Ryan,Gray,Male,52,Scotland,Blue Collar,17.Jun.15,51689.74,2
300000905,Amy,Morgan,Female,29,Wales,Other,17.Jun.15,16037.16,1
100000906,Caroline,Robertson,Female,31,England,White Collar,18.Jun.15,24602.08,1
100000907,Edward,Chapman,Male,47,England,White Collar,18.Jun.15,71446.54,2
100000908,Christopher,Peake,Male,31,England,White Collar,18.Jun.15,35693.86,1
200000909,Melanie,Hunter,Female,44,Scotland,Other,18.Jun.15,96860.93,2
200000910,Owen,Henderson,Male,43,Scotland,Blue Collar,18.Jun.15,30323.97,0
200000911,Julian,Hunter,Male,48,Scotland,Other,18.Jun.15,1341.31,0
200000912,Brian,Bower,Male,56,Scotland,Other,18.Jun.15,40922.28,0
300000913,Dan,Robertson,Male,39,Wales,Blue Collar,18.Jun.15,54165.92,2
400000914,Anna,Randall,Female,25,Northern Ireland,Blue Collar,18.Jun.15,149698.12,3
400000915,Melanie,Hemmings,Female,26,Northern Ireland,Other,18.Jun.15,54272.56,3
400000916,Matt,Grant,Male,35,Northern Ireland,White Collar,18.Jun.15,93787.01,3
100000917,Andrea,Newman,Female,34,England,Other,19.Jun.15,57387.06,3
100000918,Deirdre,Nolan,Female,24,England,White Collar,19.Jun.15,41988.65,1
100000919,Natalie,Duncan,Female,28,England,White Collar,19.Jun.15,73859.27,3
100000920,Steven,Hill,Male,23,England,Other,19.Jun.15,50104.04,1
100000921,William,Gibson,Male,43,England,White Collar,19.Jun.15,29188.4,0
100000922,Sally,Glover,Female,30,England,White Collar,19.Jun.15,73490.09,3
100000923,Andrea,Henderson,Female,40,England,White Collar,19.Jun.15,62886.29,2
200000924,Gabrielle,Blake,Female,60,Scotland,Other,19.Jun.15,66713.0,2
100000925,Andrew,Bell,Male,34,England,White Collar,20.Jun.15,7729.88,1
100000926,Dan,Johnston,Male,49,England,White Collar,20.Jun.15,60180.76,2
100000927,Victoria,Wilson,Female,37,England,White Collar,20.Jun.15,87912.9,3
100000928,Stephen,Glover,Male,30,England,White Collar,20.Jun.15,21157.3,1
100000929,Fiona,Wright,Female,35,England,White Collar,20.Jun.15,22932.94,1
100000930,Amelia,Hughes,Female,35,England,White Collar,20.Jun.15,21314.68,1
100000931,Maria,Lawrence,Female,42,England,White Collar,20.Jun.15,22298.93,0
100000932,Abigail,Ferguson,Female,30,England,White Collar,20.Jun.15,14184.7,1
100000933,Gavin,Harris,Male,32,England,Blue Collar,20.Jun.15,23899.56,1
100000934,Heather,Abraham,Female,35,England,White Collar,20.Jun.15,14360.43,1
100000935,Felicity,Miller,Female,32,England,Other,20.Jun.15,42248.4,1
100000936,Alexandra,Henderson,Female,36,England,White Collar,20.Jun.15,9406.07,1
100000937,Karen,White,Female,28,England,Blue Collar,20.Jun.15,6921.74,1
200000938,Trevor,Harris,Male,52,Scotland,Blue Collar,20.Jun.15,29715.0,0
200000939,Alan,Dyer,Male,42,Scotland,Other,20.Jun.15,65530.32,2
200000940,Victor,Sutherland,Male,58,Scotland,Blue Collar,20.Jun.15,27878.55,0
200000941,Benjamin,Manning,Male,48,Scotland,Blue Collar,20.Jun.15,4941.65,0
200000942,Richard,Roberts,Male,40,Scotland,White Collar,20.Jun.15,32790.32,1
200000943,Caroline,Walker,Female,47,Scotland,Other,20.Jun.15,29481.76,0
200000944,Paul,Lyman,Male,47,Scotland,Other,20.Jun.15,15090.98,0
200000945,Eric,Payne,Male,62,Scotland,Blue Collar,20.Jun.15,29719.47,0
200000946,Matt,Gibson,Male,53,Scotland,Blue Collar,20.Jun.15,15668.02,0
200000947,Katherine,Ball,Female,56,Scotland,Other,20.Jun.15,105138.65,2
200000948,Zoe,Reid,Female,53,Scotland,White Collar,20.Jun.15,45663.95,0
200000949,Dylan,Ellison,Male,50,Scotland,Other,20.Jun.15,2347.34,0
200000950,Adrian,Dowd,Male,55,Scotland,Blue Collar,20.Jun.15,12231.08,0
300000951,Sean,Nash,Male,36,Wales,Blue Collar,20.Jun.15,56653.07,3
300000952,Heather,Jones,Female,40,Wales,White Collar,20.Jun.15,24435.72,1
300000953,Paul,Robertson,Male,41,Wales,Blue Collar,20.Jun.15,77995.62,2
300000954,Richard,Parsons,Male,33,Wales,White Collar,20.Jun.15,49775.7,1
400000955,Joseph,Greene,Male,41,Northern Ireland,White Collar,20.Jun.15,53685.06,2
400000956,Amelia,Bower,Female,22,Northern Ireland,White Collar,20.Jun.15,22515.19,1
100000957,Frank,Knox,Male,38,England,Other,21.Jun.15,80709.15,3
100000958,Justin,Johnston,Male,33,England,White Collar,21.Jun.15,60205.51,3
100000959,Jessica,McGrath,Female,26,England,Blue Collar,21.Jun.15,23694.9,1
100000960,Abigail,Allan,Female,36,England,White Collar,21.Jun.15,31644.37,1
200000961,Una,Short,Female,49,Scotland,Other,21.Jun.15,26688.85,0
200000962,Joe,Murray,Male,50,Scotland,Blue Collar,21.Jun.15,38577.66,0
200000963,Ian,Coleman,Male,56,Scotland,Other,21.Jun.15,54809.65,2
200000964,Andrea,MacDonald,Female,59,Scotland,Blue Collar,21.Jun.15,29417.52,0
200000965,Julian,Anderson,Male,52,Scotland,Blue Collar,21.Jun.15,30981.38,0
300000966,Lauren,Bond,Female,38,Wales,Blue Collar,21.Jun.15,23669.58,1
300000967,Victoria,Morrison,Female,42,Wales,White Collar,21.Jun.15,61134.99,2
100000968,Edward,Martin,Male,38,England,White Collar,22.Jun.15,21138.46,1
100000969,Sophie,Parsons,Female,21,England,White Collar,22.Jun.15,89067.87,3
100000970,Abigail,Oliver,Female,32,England,White Collar,22.Jun.15,20852.18,1
100000971,Peter,Young,Male,23,England,White Collar,22.Jun.15,28959.8,1
100000972,Liam,Forsyth,Male,32,England,White Collar,23.Jun.15,85709.46,3
100000973,Julia,Avery,Female,25,England,Other,23.Jun.15,86275.31,3
200000974,Richard,North,Male,58,Scotland,Other,23.Jun.15,11596.34,0
200000975,Anthony,Mackenzie,Male,43,Scotland,Blue Collar,23.Jun.15,74155.05,2
200000976,Wanda,Clark,Female,61,Scotland,Other,23.Jun.15,75200.68,2
200000977,Jennifer,Blake,Female,43,Scotland,Other,23.Jun.15,27580.15,0
300000978,Jessica,Wallace,Female,45,Wales,White Collar,23.Jun.15,17753.01,0
300000979,Trevor,Hunter,Male,28,Wales,White Collar,23.Jun.15,28240.06,1
100000980,William,Hart,Male,19,England,White Collar,24.Jun.15,65493.89,3
100000981,Victoria,Ince,Female,31,England,Other,24.Jun.15,74414.09,3
100000982,Deirdre,Avery,Female,34,England,White Collar,24.Jun.15,107641.39,3
200000983,Jessica,Rutherford,Female,37,Scotland,Other,24.Jun.15,42322.58,1
200000984,Lauren,Ince,Female,57,Scotland,Other,24.Jun.15,64620.15,2
200000985,Peter,MacLeod,Male,56,Scotland,Blue Collar,24.Jun.15,48707.14,2
200000986,Victor,Thomson,Male,56,Scotland,Blue Collar,24.Jun.15,27458.53,0
200000987,Dylan,Bond,Male,42,Scotland,Blue Collar,24.Jun.15,7562.83,0
400000988,Hannah,Hardacre,Female,39,Northern Ireland,White Collar,24.Jun.15,107680.1,3
100000989,Michelle,McLean,Female,34,England,Other,25.Jun.15,40542.83,1
100000990,Andrew,Manning,Male,43,England,Blue Collar,25.Jun.15,80880.83,2
100000991,Benjamin,Welch,Male,33,England,White Collar,25.Jun.15,3226.71,1
200000992,Paul,Taylor,Male,43,Scotland,Blue Collar,25.Jun.15,68551.15,2
300000993,Gordon,Grant,Male,33,Wales,Blue Collar,25.Jun.15,77870.46,3
300000994,Dominic,Dickens,Male,35,Wales,Blue Collar,25.Jun.15,56611.75,3
100000995,Felicity,Anderson,Female,29,England,Other,26.Jun.15,81080.08,3
100000996,Paul,Bower,Male,34,England,White Collar,26.Jun.15,40109.99,1
100000997,Grace,Edmunds,Female,44,England,White Collar,26.Jun.15,74948.24,2
100000998,Michael,Allan,Male,36,England,Other,26.Jun.15,82776.89,3
200000999,Kevin,Dickens,Male,60,Scotland,Other,26.Jun.15,34597.56,0
400001000,Lisa,Thomson,Female,29,Northern Ireland,Other,26.Jun.15,4406.82,1
400001001,Grace,Duncan,Female,31,Northern Ireland,Other,26.Jun.15,32162.34,1
100001002,Cameron,Smith,Male,29,England,White Collar,27.Jun.15,18808.61,1
100001003,Amy,Howard,Female,32,England,Blue Collar,27.Jun.15,12013.82,1
100001004,Luke,Lewis,Male,21,England,White Collar,27.Jun.15,40886.21,1
100001005,Chloe,Jones,Female,38,England,White Collar,27.Jun.15,49490.42,1
100001006,Lauren,Martin,Female,27,England,Blue Collar,27.Jun.15,51197.28,1
100001007,Robert,Lyman,Male,47,England,Blue Collar,27.Jun.15,8610.86,0
300001008,Justin,Carr,Male,33,Wales,Blue Collar,27.Jun.15,12567.26,1
300001009,Brian,North,Male,31,Wales,Blue Collar,27.Jun.15,28265.93,1
300001010,Leah,Ogden,Female,36,Wales,Other,27.Jun.15,44515.4,1
100001011,Colin,Sharp,Male,39,England,White Collar,28.Jun.15,20461.13,1
100001012,Paul,Marshall,Male,37,England,Blue Collar,28.Jun.15,22457.9,1
100001013,Eric,Glover,Male,38,England,White Collar,28.Jun.15,25807.24,1
100001014,Jacob,Hemmings,Male,41,England,White Collar,28.Jun.15,75878.51,2
100001015,Nicholas,Poole,Male,24,England,White Collar,28.Jun.15,5880.85,1
100001016,Joan,Davidson,Female,37,England,White Collar,28.Jun.15,30894.09,1
100001017,Ella,Hill,Female,33,England,White Collar,28.Jun.15,88647.1,3
100001018,Una,Mills,Female,32,England,White Collar,28.Jun.15,55945.74,3
200001019,Lucas,Glover,Male,60,Scotland,Blue Collar,28.Jun.15,67510.19,2
200001020,Carol,Lee,Female,55,Scotland,Other,28.Jun.15,29753.91,0
200001021,Vanessa,Bond,Female,57,Scotland,Blue Collar,28.Jun.15,55886.74,2
400001022,Jason,Bower,Male,38,Northern Ireland,White Collar,28.Jun.15,76999.31,3
100001023,Joe,Campbell,Male,42,England,White Collar,29.Jun.15,61354.78,2
100001024,Paul,Hemmings,Male,36,England,Blue Collar,29.Jun.15,9352.12,1
100001025,Emma,Arnold,Female,40,England,White Collar,29.Jun.15,55409.56,2
100001026,Fiona,Parr,Female,25,England,White Collar,29.Jun.15,22598.74,1
100001027,Jessica,MacLeod,Female,33,England,Other,29.Jun.15,49665.09,1
100001028,Christopher,Sutherland,Male,46,England,White Collar,29.Jun.15,79398.91,2
100001029,Lily,North,Female,38,England,White Collar,29.Jun.15,24834.61,1
200001030,Peter,Avery,Male,58,Scotland,Other,29.Jun.15,41285.8,0
200001031,Tracey,Ferguson,Female,48,Scotland,Other,29.Jun.15,6104.59,0
200001032,Blake,Pullman,Male,41,Scotland,Blue Collar,29.Jun.15,64766.09,2
300001033,Joan,Gibson,Female,46,Wales,White Collar,29.Jun.15,55535.23,2
300001034,Julian,Carr,Male,35,Wales,Blue Collar,29.Jun.15,134324.66,3
400001035,Amelia,Jones,Female,27,Northern Ireland,Blue Collar,29.Jun.15,48456.97,1
100001036,Claire,Metcalfe,Female,40,England,White Collar,30.Jun.15,2619.62,1
100001037,Tim,Walker,Male,41,England,Other,30.Jun.15,61602.73,2
100001038,Connor,Dickens,Male,37,England,White Collar,30.Jun.15,22058.44,1
100001039,Stephanie,Ince,Female,31,England,White Collar,30.Jun.15,24845.43,1
100001040,William,Bond,Male,28,England,White Collar,30.Jun.15,42331.5,1
100001041,Connor,May,Male,41,England,White Collar,30.Jun.15,43488.59,0
200001042,Trevor,Campbell,Male,45,Scotland,Blue Collar,30.Jun.15,11565.04,0
200001043,Steven,Newman,Male,49,Scotland,Blue Collar,30.Jun.15,1096.36,0
200001044,Stephen,Mathis,Male,52,Scotland,Other,30.Jun.15,4793.55,0
200001045,Deirdre,James,Female,51,Scotland,Other,30.Jun.15,11909.63,0
200001046,Dylan,Alsop,Male,47,Scotland,Blue Collar,30.Jun.15,56257.26,2
300001047,Amy,Mathis,Female,33,Wales,Other,30.Jun.15,18469.94,1
300001048,Oliver,Butler,Male,38,Wales,White Collar,30.Jun.15,48959.81,1
100001049,Emma,Oliver,Female,30,England,White Collar,01.Jul.15,51090.19,1
100001050,Eric,MacLeod,Male,30,England,White Collar,01.Jul.15,26412.29,1
100001051,Jacob,Bell,Male,47,England,White Collar,01.Jul.15,14703.33,0
200001052,Evan,Davidson,Male,48,Scotland,Blue Collar,01.Jul.15,73268.73,2
200001053,Alan,Ogden,Male,38,Scotland,Blue Collar,01.Jul.15,26844.18,1
100001054,Nicholas,Churchill,Male,43,England,White Collar,02.Jul.15,35417.02,0
100001055,Kimberly,Mitchell,Female,40,England,White Collar,02.Jul.15,17546.36,1
100001056,Keith,McDonald,Male,36,England,White Collar,02.Jul.15,53344.6,3
100001057,Diana,Ross,Female,26,England,Other,02.Jul.15,10054.71,1
100001058,Julia,Mackay,Female,36,England,White Collar,02.Jul.15,49717.13,1
200001059,Jan,Hamilton,Female,51,Scotland,Blue Collar,02.Jul.15,7573.67,0
200001060,Julia,Mathis,Female,46,Scotland,Other,02.Jul.15,32324.22,0
200001061,Joshua,Kerr,Male,49,Scotland,Other,02.Jul.15,69791.57,2
200001062,Dan,Alsop,Male,54,Scotland,Other,02.Jul.15,16280.16,0
300001063,Dorothy,Vaughan,Female,37,Wales,White Collar,02.Jul.15,34072.27,1
300001064,Austin,Vance,Male,42,Wales,Other,02.Jul.15,11609.33,0
100001065,Joan,Mills,Female,30,England,White Collar,03.Jul.15,44599.53,1
100001066,Michael,MacDonald,Male,51,England,White Collar,03.Jul.15,41266.34,0
100001067,Faith,Vance,Female,28,England,Blue Collar,03.Jul.15,28581.78,1
100001068,Donna,Pullman,Female,35,England,Blue Collar,03.Jul.15,15477.05,1
200001069,Benjamin,Hemmings,Male,57,Scotland,Blue Collar,03.Jul.15,60086.6,2
200001070,John,Duncan,Male,62,Scotland,Blue Collar,03.Jul.15,55526.53,2
200001071,Sebastian,Lambert,Male,51,Scotland,White Collar,03.Jul.15,41097.46,0
400001072,Diane,Short,Female,39,Northern Ireland,Other,03.Jul.15,84480.9,3
100001073,Harry,May,Male,37,England,White Collar,04.Jul.15,14866.88,1
100001074,Jack,Metcalfe,Male,37,England,White Collar,04.Jul.15,50527.47,1
100001075,Anne,Nolan,Female,27,England,Blue Collar,04.Jul.15,27565.54,1
100001076,Edward,Gill,Male,32,England,Blue Collar,04.Jul.15,78712.11,3
200001077,Alexander,Hardacre,Male,48,Scotland,Other,04.Jul.15,40487.71,0
200001078,Isaac,Arnold,Male,47,Scotland,Blue Collar,04.Jul.15,59432.06,2
300001079,Phil,Hudson,Male,36,Wales,Blue Collar,04.Jul.15,6467.89,1
300001080,Adam,Ince,Male,44,Wales,Blue Collar,04.Jul.15,37449.47,0
300001081,Irene,Ferguson,Female,38,Wales,White Collar,04.Jul.15,15926.91,1
400001082,Lisa,Nolan,Female,32,Northern Ireland,Other,04.Jul.15,20451.86,1
100001083,Katherine,Gill,Female,41,England,White Collar,05.Jul.15,81089.55,2
100001084,Molly,Wallace,Female,44,England,White Collar,05.Jul.15,5032.09,0
100001085,Anne,Kerr,Female,41,England,White Collar,05.Jul.15,40523.18,0
200001086,Luke,Scott,Male,47,Scotland,Blue Collar,05.Jul.15,1948.26,0
200001087,Virginia,Greene,Female,59,Scotland,Other,05.Jul.15,44326.6,0
200001088,Blake,Peters,Male,43,Scotland,Blue Collar,05.Jul.15,16457.71,0
100001089,Robert,Howard,Male,36,England,Other,06.Jul.15,22756.57,1
100001090,Brian,Metcalfe,Male,25,England,Other,06.Jul.15,44277.62,1
100001091,Julia,Greene,Female,45,England,White Collar,06.Jul.15,57797.68,2
100001092,Alexandra,Gill,Female,35,England,White Collar,06.Jul.15,1827.85,1
100001093,Robert,Rampling,Male,31,England,White Collar,06.Jul.15,71267.85,3
100001094,Amanda,Berry,Female,30,England,Other,06.Jul.15,2730.89,1
100001095,Pippa,Nash,Female,45,England,Other,06.Jul.15,9976.92,0
100001096,Rebecca,Bell,Female,35,England,Blue Collar,06.Jul.15,6083.13,1
100001097,Adam,Vance,Male,36,England,Other,06.Jul.15,88451.81,3
100001098,Chloe,Martin,Female,24,England,Blue Collar,06.Jul.15,77514.08,3
200001099,Anthony,Vance,Male,48,Scotland,White Collar,06.Jul.15,66005.41,2
200001100,Alan,North,Male,48,Scotland,Other,06.Jul.15,77332.09,2
200001101,Eric,Parr,Male,56,Scotland,Blue Collar,06.Jul.15,3516.35,0
200001102,Sam,Murray,Male,60,Scotland,Other,06.Jul.15,22067.63,0
200001103,Alan,Howard,Male,42,Scotland,Other,06.Jul.15,28676.72,0
300001104,Stephen,Parr,Male,44,Wales,Blue Collar,06.Jul.15,8365.04,0
300001105,Ava,Vaughan,Female,33,Wales,Blue Collar,06.Jul.15,15196.68,1
100001106,Victoria,Miller,Female,29,England,Blue Collar,07.Jul.15,55720.37,3
100001107,Sam,Rutherford,Male,33,England,White Collar,07.Jul.15,96379.13,3
100001108,Keith,Rutherford,Male,27,England,White Collar,07.Jul.15,45374.89,1
100001109,Natalie,Alsop,Female,33,England,White Collar,07.Jul.15,36425.21,1
100001110,Jack,Scott,Male,35,England,White Collar,07.Jul.15,66122.89,3
100001111,Angela,Howard,Female,26,England,White Collar,07.Jul.15,21988.77,1
100001112,Sonia,Clarkson,Female,33,England,White Collar,07.Jul.15,84064.01,3
100001113,Olivia,Rees,Female,42,England,Other,07.Jul.15,107366.02,3
100001114,Richard,Hodges,Male,33,England,White Collar,07.Jul.15,59890.0,3
200001115,David,Bower,Male,48,Scotland,Blue Collar,07.Jul.15,36171.83,0
200001116,Sam,Sutherland,Male,58,Scotland,Blue Collar,07.Jul.15,17953.21,0
200001117,Angela,Scott,Female,42,Scotland,Other,07.Jul.15,62850.82,2
200001118,Oliver,Newman,Male,61,Scotland,Other,07.Jul.15,40989.59,0
300001119,Sam,Black,Male,35,Wales,Blue Collar,07.Jul.15,45240.82,1
300001120,Liam,Nolan,Male,38,Wales,White Collar,07.Jul.15,24965.41,1
100001121,Grace,Hemmings,Female,29,England,White Collar,08.Jul.15,25137.17,1
